Date,Cash Value,Holding Value,Total,AMZN,MSFT,NVDA,TSLA,GOOGL,META,AAPL
2014-03-18,15.924454927444515,22495.3792835474,22511.303738474846,8,3,548,617,10,63,392
2014-03-19,15.924454927444515,22259.131992340088,22275.056447267532,8,3,548,617,10,63,392
2014-03-20,15.924454927444515,22106.11853659153,22122.042991518974,8,3,548,617,10,63,392
2014-03-21,15.924454927444515,21926.089890360832,21942.014345288277,8,3,548,617,10,63,392
2014-03-24,15.924454927444515,21448.06370139122,21463.988156318665,8,3,548,617,10,63,392
2014-03-25,15.924454927444515,21591.000871419907,21606.92532634735,8,3,548,617,10,63,392
2014-03-26,15.924454927444515,20908.26527929306,20924.189734220505,8,3,548,617,10,63,392
2014-03-27,15.924454927444515,20669.35224223137,20685.276697158813,8,3,548,617,10,63,392
2014-03-28,15.924454927444515,20813.919385910034,20829.84384083748,8,3,548,617,10,63,392
2014-03-31,15.924454927444515,20665.515163064003,20681.439617991447,8,3,548,617,10,63,392
2014-04-01,15.924454927444515,21253.82709813118,21269.751553058624,8,3,548,617,10,63,392
2014-04-02,15.924454927444515,21818.409420371056,21834.3338752985,8,3,548,617,10,63,392
2014-04-03,15.924454927444515,21361.212547183037,21377.13700211048,8,3,548,617,10,63,392
2014-04-04,15.924454927444515,20520.547323703766,20536.47177863121,8,3,548,617,10,63,392
2014-04-07,15.924454927444515,20218.71540057659,20234.639855504036,8,3,548,617,10,63,392
2014-04-08,15.924454927444515,20644.14336335659,20660.067818284035,8,3,548,617,10,63,392
2014-04-09,15.924454927444515,21075.126121640205,21091.05057656765,8,3,548,617,10,63,392
2014-04-10,15.924454927444515,20224.890846967697,20240.81530189514,8,3,548,617,10,63,392
2014-04-11,15.924454927444515,20103.526641607285,20119.45109653473,8,3,548,617,10,63,392
2014-04-14,15.924454927444515,19929.180599451065,19945.10505437851,8,3,548,617,10,63,392
2014-04-15,15.924454927444515,19723.071380376816,19738.99583530426,8,3,548,617,10,63,392
2014-04-16,15.924454927444515,20004.493315696716,20020.41777062416,8,3,548,617,10,63,392
2014-04-17,15.924454927444515,19987.65162372589,20003.576078653336,8,3,548,617,10,63,392
2014-04-21,15.924454927444515,20479.510769605637,20495.43522453308,8,3,548,617,10,63,392
2014-04-22,15.924454927444515,21191.049325823784,21206.97378075123,8,3,548,617,10,63,392
2014-04-23,15.924454927444515,20546.692252755165,20562.61670768261,8,3,548,617,10,63,392
2014-04-24,15.924454927444515,21119.0865701437,21135.011025071144,8,3,548,617,10,63,392
2014-04-25,15.924454927444515,20622.79974067211,20638.724195599556,8,3,548,617,10,63,392
2014-04-28,15.924454927444515,20777.69536137581,20793.619816303253,8,3,548,617,10,63,392
2014-04-29,15.924454927444515,21233.279477596283,21249.203932523727,8,3,548,617,10,63,392
2014-04-30,15.924454927444515,21341.939143061638,21357.863597989082,8,3,548,617,10,63,392
2014-05-01,15.924454927444515,21444.62809240818,21460.552547335625,8,3,548,617,10,63,392
2014-05-02,15.924454927444515,21542.231114029884,21558.15556895733,8,3,548,617,10,63,392
2014-05-05,15.924454927444515,21945.39738380909,21961.321838736534,8,3,548,617,10,63,392
2014-05-06,15.924454927444515,21282.690101861954,21298.6145567894,8,3,548,617,10,63,392
2014-05-07,15.924454927444515,20935.02922475338,20950.953679680824,8,3,548,617,10,63,392
2014-05-08,15.924454927444515,19901.525158524513,19917.449613451958,8,3,548,617,10,63,392
2014-05-09,15.924454927444515,20046.753088593483,20062.677543520927,8,3,548,617,10,63,392
2014-05-12,15.924454927444515,20429.81763100624,20445.742085933685,8,3,548,617,10,63,392
2014-05-13,15.924454927444515,20668.16609084606,20684.090545773506,8,3,548,617,10,63,392
2014-05-14,15.924454927444515,20641.448912143707,20657.37336707115,8,3,548,617,10,63,392
2014-05-15,15.924454927444515,20397.811366796494,20413.735821723938,8,3,548,617,10,63,392
2014-05-16,15.924454927444515,20648.67387533188,20664.598330259323,8,3,548,617,10,63,392
2014-05-19,15.924454927444515,21021.692821383476,21037.61727631092,8,3,548,617,10,63,392
2014-05-20,15.924454927444515,20948.15968286991,20964.084137797356,8,3,548,617,10,63,392
2014-05-21,15.924454927444515,21271.04577791691,21286.970232844353,8,3,548,617,10,63,392
2014-05-22,15.924454927444515,21512.909945726395,21528.83440065384,8,3,548,617,10,63,392
2014-05-23,15.924454927444515,21770.278679847717,21786.20313477516,8,3,548,617,10,63,392
2014-05-27,15.924454927444515,22250.395301818848,22266.319756746292,8,3,548,617,10,63,392
2014-05-28,21.615454792976436,22168.792892932892,22190.40834772587,8,3,536,617,10,63,392
2014-05-29,21.615454792976436,22350.2238407135,22371.839295506477,8,3,536,617,10,63,392
2014-05-30,21.615454792976436,22184.437413454056,22206.052868247032,8,3,536,617,10,63,392
2014-06-02,21.615454792976436,21977.005494117737,21998.620948910713,8,3,536,617,10,63,392
2014-06-03,21.615454792976436,22089.960448503494,22111.57590329647,8,3,536,617,10,63,392
2014-06-04,21.615454792976436,22182.232237815857,22203.847692608833,8,3,536,617,10,63,392
2014-06-05,21.615454792976436,22343.943167448044,22365.55862224102,8,3,536,617,10,63,392
2014-06-06,21.615454792976436,22332.53072619438,22354.146180987358,8,3,536,617,10,63,392
2014-06-09,21.615454792976436,22384.56930208206,22406.184756875038,8,3,536,617,10,63,392
2014-06-10,21.615454792976436,22498.337140083313,22519.95259487629,8,3,536,617,10,63,392
2014-06-11,21.615454792976436,22553.32267189026,22574.938126683235,8,3,536,617,10,63,392
2014-06-12,21.615454792976436,22259.56805920601,22281.183513998985,8,3,536,617,10,63,392
2014-06-13,21.615454792976436,22295.89162158966,22317.507076382637,8,3,536,617,10,63,392
2014-06-16,21.615454792976436,23111.257836341858,23132.873291134834,8,3,536,617,10,63,392
2014-06-17,21.615454792976436,23403.771728515625,23425.3871833086,8,3,536,617,10,63,392
2014-06-18,21.615454792976436,23310.18017601967,23331.795630812645,8,3,536,617,10,63,392
2014-06-19,21.615454792976436,23219.762754440308,23241.378209233284,8,3,536,617,10,63,392
2014-06-20,21.615454792976436,23208.12420487404,23229.739659667015,8,3,536,617,10,63,392
2014-06-23,21.615454792976436,23572.024748325348,23593.640203118324,8,3,536,617,10,63,392
2014-06-24,12.842204779386579,23348.06146788597,23360.903672665358,8,3,555,617,10,63,392
2014-06-25,12.842204779386579,23656.320721298456,23669.162926077843,8,3,555,617,10,63,392
2014-06-26,12.842204779386579,23630.96948826313,23643.811693042517,8,3,555,617,10,63,392
2014-06-27,12.842204779386579,23910.62027221918,23923.462476998568,8,3,555,617,10,63,392
2014-06-30,12.842204779386579,24025.46740499139,24038.309609770775,8,3,555,617,10,63,392
2014-07-01,12.842204779386579,24127.689073562622,24140.53127834201,8,3,555,617,10,63,392
2014-07-02,12.842204779386579,23598.02554512024,23610.867749899626,8,3,555,617,10,63,392
2014-07-03,12.842204779386579,23639.50603276491,23652.348237544298,8,3,555,617,10,63,392
2014-07-07,12.842204779386579,23491.310597509146,23504.152802288532,8,3,555,617,10,63,392
2014-07-08,12.842204779386579,23110.70435655117,23123.546561330557,8,3,555,617,10,63,392
2014-07-09,12.842204779386579,23430.36108404398,23443.203288823366,8,3,555,617,10,63,392
2014-07-10,12.842204779386579,23237.873393297195,23250.715598076582,8,3,555,617,10,63,392
2014-07-11,12.842204779386579,23305.78752273321,23318.629727512598,8,3,555,617,10,63,392
2014-07-14,12.842204779386579,23888.05285319686,23900.895057976246,8,3,555,617,10,63,392
2014-07-15,12.842204779386579,23439.542216598988,23452.384421378374,8,3,555,617,10,63,392
2014-07-16,12.842204779386579,23321.925864100456,23334.768068879843,8,3,555,617,10,63,392
2014-07-17,12.842204779386579,22999.537148445845,23012.37935322523,8,3,555,617,10,63,392
2014-07-18,12.842204779386579,23450.700056880713,23463.5422616601,8,3,555,617,10,63,392
2014-07-21,12.842204779386579,23484.89128911495,23497.733493894335,8,3,555,617,10,63,392
2014-07-22,12.842204779386579,23515.50975957513,23528.351964354515,8,3,555,617,10,63,392
2014-07-23,12.842204779386579,23998.967046529055,24011.80925130844,8,3,555,617,10,63,392
2014-07-24,12.842204779386579,24257.050905793905,24269.89311057329,8,3,555,617,10,63,392
2014-07-25,7.92795494198805,24318.681955456734,24326.60991039872,8,3,566,617,10,63,392
2014-07-28,7.92795494198805,24481.837504804134,24489.765459746122,8,3,566,617,10,63,392
2014-07-29,7.92795494198805,24348.61297672987,24356.540931671858,8,3,566,617,10,63,392
2014-07-30,7.92795494198805,24553.07890945673,24561.006864398718,8,3,566,617,10,63,392
2014-07-31,7.92795494198805,23922.899648666382,23930.82760360837,8,3,566,617,10,63,392
2014-08-01,7.92795494198805,24363.11000394821,24371.0379588902,8,3,566,617,10,63,392
2014-08-04,7.92795494198805,24606.524647176266,24614.452602118254,8,3,566,617,10,63,392
2014-08-05,7.92795494198805,24501.745891451836,24509.673846393824,8,3,566,617,10,63,392
2014-08-06,7.92795494198805,24901.637529075146,24909.565484017134,8,3,566,617,10,63,392
2014-08-07,7.92795494198805,25037.626351952553,25045.55430689454,8,3,566,617,10,63,392
2014-08-08,7.92795494198805,24907.853517591953,24915.78147253394,8,3,566,617,10,63,392
2014-08-11,7.92795494198805,25513.42800372839,25521.355958670378,8,3,566,617,10,63,392
2014-08-12,7.92795494198805,25498.155085027218,25506.083039969206,8,3,566,617,10,63,392
2014-08-13,7.92795494198805,25708.47114419937,25716.39909914136,8,3,566,617,10,63,392
2014-08-14,7.92795494198805,25811.769665539265,25819.697620481253,8,3,566,617,10,63,392
2014-08-15,7.92795494198805,25847.167514920235,25855.095469862223,8,3,566,617,10,63,392
2014-08-18,7.92795494198805,25947.63518232107,25955.56313726306,8,3,566,617,10,63,392
2014-08-19,7.92795494198805,25999.286570191383,26007.21452513337,8,3,566,617,10,63,392
2014-08-20,7.92795494198805,25926.348625302315,25934.276580244303,8,3,566,617,10,63,392
2014-08-21,7.92795494198805,25851.47627454996,25859.40422949195,8,3,566,617,10,63,392
2014-08-22,7.92795494198805,26023.82587480545,26031.75382974744,8,3,566,617,10,63,392
2014-08-25,7.92795494198805,26311.545301556587,26319.473256498575,8,3,566,617,10,63,392
2014-08-26,7.92795494198805,26279.977959692478,26287.905914634466,8,3,566,617,10,63,392
2014-08-27,7.92795494198805,26374.265580117702,26382.19353505969,8,3,566,617,10,63,392
2014-08-28,7.92795494198805,26362.298532307148,26370.226487249136,8,3,566,617,10,63,392
2014-08-29,7.92795494198805,26690.623204290867,26698.551159232855,8,3,566,617,10,63,392
2014-09-02,7.92795494198805,27483.505252718925,27491.433207660913,8,3,566,617,10,63,392
2014-09-03,7.92795494198805,26883.40454286337,26891.332497805357,8,3,566,617,10,63,392
2014-09-04,7.92795494198805,27020.54249536991,27028.4704503119,8,3,566,617,10,63,392
2014-09-05,12.416704952716886,26829.669575035572,26842.08627998829,8,3,557,617,10,63,392
2014-09-08,12.416704952716886,27003.211223214865,27015.62792816758,8,3,557,617,10,63,392
2014-09-09,12.416704952716886,26728.299255251884,26740.7159602046,8,3,557,617,10,63,392
2014-09-10,12.416704952716886,27181.501116633415,27193.917821586132,8,3,557,617,10,63,392
2014-09-11,12.416704952716886,27218.231093883514,27230.64779883623,8,3,557,617,10,63,392
2014-09-12,12.416704952716886,27159.61887651682,27172.035581469536,8,3,557,617,10,63,392
2014-09-15,12.416704952716886,25922.10923168063,25934.52593663335,8,3,557,617,10,63,392
2014-09-16,12.416704952716886,26234.72454369068,26247.1412486434,8,3,557,617,10,63,392
2014-09-17,12.416704952716886,26353.82941889763,26366.246123850346,8,3,557,617,10,63,392
2014-09-18,12.416704952716886,26517.592692553997,26530.009397506714,8,3,557,617,10,63,392
2014-09-19,12.416704952716886,26312.583211660385,26324.999916613102,8,3,557,617,10,63,392
2014-09-22,12.416704952716886,25859.505664259195,25871.922369211912,8,3,557,617,10,63,392
2014-09-23,12.416704952716886,26117.839404463768,26130.256109416485,8,3,557,617,10,63,392
2014-09-24,12.416704952716886,26126.07400482893,26138.490709781647,8,3,557,617,10,63,392
2014-09-25,12.416704952716886,25431.26564398408,25443.682348936796,8,3,557,617,10,63,392
2014-09-26,12.416704952716886,25801.52314054966,25813.939845502377,8,3,557,617,10,63,392
2014-09-29,12.416704952716886,25695.986170709133,25708.40287566185,8,3,557,617,10,63,392
2014-09-30,12.416704952716886,25654.434890687466,25666.851595640182,8,3,557,617,10,63,392
2014-10-01,12.416704952716886,25233.071448534727,25245.488153487444,8,3,557,617,10,63,392
2014-10-02,12.416704952716886,25796.36276358366,25808.779468536377,8,3,557,617,10,63,392
2014-10-03,12.416704952716886,25953.462122440338,25965.878827393055,8,3,557,617,10,63,392
2014-10-06,12.416704952716886,26182.57017916441,26194.986884117126,8,3,557,617,10,63,392
2014-10-07,12.416704952716886,25960.856543004513,25973.27324795723,8,3,557,617,10,63,392
2014-10-08,12.416704952716886,26242.771436870098,26255.188141822815,8,3,557,617,10,63,392
2014-10-09,12.416704952716886,26052.468137532473,26064.88484248519,8,3,557,617,10,63,392
2014-10-10,8.600704997777997,24982.436850309372,24991.03755530715,8,3,566,617,10,63,392
2014-10-13,6.0477049648762335,24383.887006640434,24389.93471160531,8,3,572,617,10,63,392
2014-10-14,6.0477049648762335,24427.937179923058,24433.984884887934,8,3,572,617,10,63,392
2014-10-15,6.0477049648762335,24391.281227588654,24397.32893255353,8,3,572,617,10,63,392
2014-10-16,6.0477049648762335,24087.059140086174,24093.10684505105,8,3,572,617,10,63,392
2014-10-17,6.0477049648762335,24476.45696890354,24482.504673868418,8,3,572,617,10,63,392
2014-10-20,6.0477049648762335,24876.494515419006,24882.542220383883,8,3,572,617,10,63,392
2014-10-21,6.0477049648762335,25471.61172747612,25477.659432440996,8,3,572,617,10,63,392
2014-10-22,6.0477049648762335,25321.74336862564,25327.791073590517,8,3,572,617,10,63,392
2014-10-23,6.0477049648762335,25792.826169490814,25798.87387445569,8,3,572,617,10,63,392
2014-10-24,6.0477049648762335,25861.903411388397,25867.951116353273,8,3,572,617,10,63,392
2014-10-27,6.0477049648762335,25269.510897636414,25275.55860260129,8,3,572,617,10,63,392
2014-10-28,6.0477049648762335,26342.84449160099,26348.892196565866,8,3,572,617,10,63,392
2014-10-29,6.0477049648762335,25898.062138080597,25904.109843045473,8,3,572,617,10,63,392
2014-10-30,6.0477049648762335,25775.032157421112,25781.07986238599,8,3,572,617,10,63,392
2014-10-31,7.546954929828702,26075.22166478634,26082.768619716167,8,3,569,617,10,63,392
2014-11-03,10.046954929828702,26180.835228443146,26190.882183372974,8,3,564,617,10,63,392
2014-11-04,13.08445507287985,26070.410061120987,26083.494516193867,8,3,558,617,10,63,392
2014-11-05,13.08445507287985,25704.112540483475,25717.196995556355,8,3,558,617,10,63,392
2014-11-06,13.08445507287985,26138.832399964333,26151.916855037212,8,3,558,617,10,63,392
2014-11-07,13.08445507287985,26143.97067695856,26157.05513203144,8,3,558,617,10,63,392
2014-11-10,13.08445507287985,26168.836250662804,26181.920705735683,8,3,558,617,10,63,392
2014-11-11,13.08445507287985,26606.777003109455,26619.861458182335,8,3,558,617,10,63,392
2014-11-12,13.08445507287985,26680.359848558903,26693.444303631783,8,3,558,617,10,63,392
2014-11-13,13.08445507287985,26913.73490947485,26926.81936454773,8,3,558,617,10,63,392
2014-11-14,13.08445507287985,27380.983656466007,27394.068111538887,8,3,558,617,10,63,392
2014-11-17,13.08445507287985,27120.918176293373,27134.002631366253,8,3,558,617,10,63,392
2014-11-18,13.08445507287985,27429.35857784748,27442.44303292036,8,3,558,617,10,63,392
2014-11-19,13.08445507287985,26875.83789420128,26888.92234927416,8,3,558,617,10,63,392
2014-11-20,13.08445507287985,27099.390501260757,27112.474956333637,8,3,558,617,10,63,392
2014-11-21,13.08445507287985,26881.875250816345,26894.959705889225,8,3,558,617,10,63,392
2014-11-24,13.08445507287985,27274.642852067947,27287.727307140827,8,3,558,617,10,63,392
2014-11-25,13.08445507287985,27332.250851273537,27345.335306346416,8,3,558,617,10,63,392
2014-11-26,13.08445507287985,27613.603223323822,27626.6876783967,8,3,558,617,10,63,392
2014-11-28,18.82645523548132,27448.352710545063,27467.179165780544,8,3,547,617,10,63,392
2014-12-01,18.82645523548132,26363.801921010017,26382.6283762455,8,3,547,617,10,63,392
2014-12-02,18.82645523548132,26334.24802440405,26353.07447963953,8,3,547,617,10,63,392
2014-12-03,18.82645523548132,26338.867823898792,26357.694279134274,8,3,547,617,10,63,392
2014-12-04,18.82645523548132,26279.130468428135,26297.956923663616,8,3,547,617,10,63,392
2014-12-05,18.82645523548132,26105.102020561695,26123.928475797176,8,3,547,617,10,63,392
2014-12-08,18.82645523548132,25468.8622174263,25487.68867266178,8,3,547,617,10,63,392
2014-12-09,18.82645523548132,25765.39650297165,25784.22295820713,8,3,547,617,10,63,392
2014-12-10,18.82645523548132,25206.10652601719,25224.93298125267,8,3,547,617,10,63,392
2014-12-11,18.82645523548132,25235.245446443558,25254.07190167904,8,3,547,617,10,63,392
2014-12-12,18.82645523548132,24964.403828680515,24983.230283915997,8,3,547,617,10,63,392
2014-12-15,18.82645523548132,24637.733390271664,24656.559845507145,8,3,547,617,10,63,392
2014-12-16,12.410955309867916,24077.038683891296,24089.449639201164,8,3,560,617,10,63,392
2014-12-17,12.410955309867916,24775.129581451416,24787.540536761284,8,3,560,617,10,63,392
2014-12-18,12.410955309867916,25758.70369052887,25771.114645838737,8,3,560,617,10,63,392
2014-12-19,12.410955309867916,25815.84834766388,25828.259302973747,8,3,560,617,10,63,392
2014-12-22,12.410955309867916,26179.37614440918,26191.787099719048,8,3,560,617,10,63,392
2014-12-23,12.410955309867916,26022.9334564209,26035.344411730766,8,3,560,617,10,63,392
2014-12-24,12.410955309867916,26029.86158466339,26042.27253997326,8,3,560,617,10,63,392
2014-12-26,12.410955309867916,26457.451553344727,26469.862508654594,8,3,560,617,10,63,392
2014-12-29,12.410955309867916,26312.30546092987,26324.71641623974,8,3,560,617,10,63,392
2014-12-30,12.410955309867916,25976.880430221558,25989.291385531425,8,3,560,617,10,63,392
2014-12-31,12.410955309867916,25690.484285354614,25702.895240664482,8,3,560,617,10,63,392
2015-01-02,12.410955309867916,25487.92481136322,25500.335766673088,8,3,560,617,10,63,392
2015-01-05,12.410955309867916,24713.827882289886,24726.238837599754,8,3,560,617,10,63,392
2015-01-06,8.061705380678234,24682.944449990988,24691.006155371666,8,3,569,617,10,63,392
2015-01-07,8.061705380678234,24816.925780892372,24824.98748627305,8,3,569,617,10,63,392
2015-01-08,8.061705380678234,25352.980042666197,25361.041748046875,8,3,569,617,10,63,392
2015-01-09,8.061705380678234,25169.563181996346,25177.624887377024,8,3,569,617,10,63,392
2015-01-12,8.061705380678234,24642.4159386456,24650.47764402628,8,3,569,617,10,63,392
2015-01-13,8.061705380678234,24806.932840675116,24814.994546055794,8,3,569,617,10,63,392
2015-01-14,8.061705380678234,24280.976533174515,24289.038238555193,8,3,569,617,10,63,392
2015-01-15,8.061705380678234,23807.797753572464,23815.859458953142,8,3,569,617,10,63,392
2015-01-16,8.061705380678234,23859.149363458157,23867.211068838835,8,3,569,617,10,63,392
